Login Bonus ID,Item Name,Item Num,Start Date,End Date
223301,[幸福就在转角后]米浴,1,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,[彻底管理主义]㭴本理子,1,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223301,宝石,300,2025-05-22 00:00:00,2025-06-28 04:59:59
223302,宝石,1500,2025-06-26 12:00:00,2025-07-17 04:59:59
223302,协助积分,16000,2025-06-26 12:00:00,2025-07-17 04:59:59
223302,金币,16000,2025-06-26 12:00:00,2025-07-17 04:59:59
223302,能量饮料30,16,2025-06-26 12:00:00,2025-07-17 04:59:59
223302,迷你胡萝卜果冻,16,2025-06-26 12:00:00,2025-07-17 04:59:59
223303,宝石,3300,2025-07-04 12:00:00,2025-07-11 04:59:59
223304,宝石,300,2025-07-11 05:00:00,2025-07-18 04:59:59
223305,宝石,300,2025-07-18 05:00:00,2025-07-25 04:59:59
30019,宝石,150,2025-07-25 12:00:00,2025-07-26 04:59:59
30020,宝石,150,2025-07-26 05:00:00,2025-07-27 04:59:59
30021,宝石,150,2025-07-27 05:00:00,2025-07-28 04:59:59
30022,宝石,150,2025-07-28 05:00:00,2025-07-29 04:59:59
30023,宝石,150,2025-07-29 05:00:00,2025-07-30 04:59:59
30024,宝石,1500,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30024,宝石,300,2025-07-30 05:00:00,2025-08-26 04:59:59
30025,宝石,150,2025-08-26 12:00:00,2025-08-27 04:59:59
30026,宝石,150,2025-08-27 05:00:00,2025-08-28 04:59:59
30027,宝石,150,2025-08-28 05:00:00,2025-08-29 04:59:59
30028,宝石,150,2025-08-29 05:00:00,2025-08-30 04:59:59
30029,宝石,150,2025-08-30 05:00:00,2025-08-31 04:59:59
30030,宝石,150,2025-08-31 05:00:00,2025-09-01 04:59:59
30031,宝石,150,2025-09-01 05:00:00,2025-09-02 04:59:59
30032,宝石,150,2025-09-02 05:00:00,2025-09-03 04:59:59
30033,宝石,150,2025-09-03 05:00:00,2025-09-04 04:59:59
30034,宝石,150,2025-09-04 05:00:00,2025-09-05 04:59:59
30035,[SPECIAL DREAMERS！！]里见光钻,1,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,[SPECIAL DREAMERS！！]里见光钻,1,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30035,宝石,300,2025-09-05 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
30036,宝石,150,2025-09-16 12:00:00,2025-10-09 04:59:59
2233101,宝石,25,2025-09-22 05:00:00,2099-12-31 23:59:59
2233101,协助积分,500,2025-09-22 05:00:00,2099-12-31 23:59:59
2233101,宝石,25,2025-09-22 05:00:00,2099-12-31 23:59:59
2233101,金币,1500,2025-09-22 05:00:00,2099-12-31 23:59:59
2233101,宝石,25,2025-09-22 05:00:00,2099-12-31 23:59:59
2233101,好友积分,150,2025-09-22 05:00:00,2099-12-31 23:59:59
2233101,宝石,75,2025-09-22 05:00:00,2099-12-31 23:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
30037,宝石,564,2025-10-20 12:00:00,2025-11-09 04:59:59
223309,宝石,600,2025-11-10 12:00:00,2025-11-17 04:59:59
223310,宝石,300,2025-11-17 05:00:00,2025-11-24 04:59:59
223311,宝石,300,2025-11-24 05:00:00,2025-12-01 04:59:59
223312,宝石,300,2025-12-01 05:00:00,2025-12-08 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223306,宝石,150,2025-12-07 12:00:00,2025-12-28 04:59:59
223313,宝石,300,2025-12-08 05:00:00,2025-12-15 04:59:59
223314,宝石,300,2025-12-15 05:00:00,2025-12-22 04:59:59
30039,宝石,150,2025-12-28 12:00:00,2025-12-29 04:59:59
30040,宝石,150,2025-12-29 05:00:00,2025-12-30 04:59:58
223315,宝石,300,2025-12-29 05:00:00,2026-01-05 04:59:59
223316,宝石,300,2025-12-29 05:00:00,2026-01-05 04:59:59
30041,宝石,150,2025-12-30 05:00:00,2025-12-31 04:59:58
30042,宝石,150,2025-12-31 05:00:00,2026-01-01 04:59:58
30043,宝石,150,2026-01-01 05:00:00,2026-01-02 04:59:58
30044,宝石,150,2026-01-02 05:00:00,2026-01-03 04:59:58
30045,宝石,150,2026-01-03 05:00:00,2026-01-04 04:59:58
30046,宝石,150,2026-01-04 05:00:00,2026-01-05 04:59:58
223317,宝石,300,2026-01-05 05:00:00,2026-01-12 04:59:59
30047,[U & Me]美浦波旁,1,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,[U & Me]美浦波旁,1,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
30047,宝石,300,2026-01-05 12:00:00,2026-02-11 04:59:59
223330,宝石,1500,2026-02-17 12:00:00,2026-03-04 04:59:59
223330,宝石,300,2026-02-17 12:00:00,2026-03-04 04:59:59
223330,宝石,300,2026-02-17 12:00:00,2026-03-04 04:59:59
223330,宝石,300,2026-02-17 12:00:00,2026-03-04 04:59:59
223330,宝石,300,2026-02-17 12:00:00,2026-03-04 04:59:59
223330,宝石,300,2026-02-17 12:00:00,2026-03-04 04:59:59
223330,宝石,300,2026-02-17 12:00:00,2026-03-04 04:59:59
30048,宝石,150,2026-03-11 12:00:00,2026-03-23 04:59:59
30048,启发书,5,2026-03-11 12:00:00,2026-03-23 04:59:59
30048,好友积分,500,2026-03-11 12:00:00,2026-03-23 04:59:59
30048,女神像,1,2026-03-11 12:00:00,2026-03-23 04:59:59
30048,迷你胡萝卜果冻,5,2026-03-11 12:00:00,2026-03-23 04:59:59
30048,干劲满溢甜点,5,2026-03-11 12:00:00,2026-03-23 04:59:59
30048,东京盛典赛优胜锦旗,10,2026-03-11 12:00:00,2026-03-23 04:59:59
30049,协助积分,1000,2026-03-11 12:00:00,2026-03-23 04:59:59
30049,协助积分,1000,2026-03-11 12:00:00,2026-03-23 04:59:59
30049,协助积分,1000,2026-03-11 12:00:00,2026-03-23 04:59:59
30049,协助积分,1000,2026-03-11 12:00:00,2026-03-23 04:59:59
30049,协助积分,1000,2026-03-11 12:00:00,2026-03-23 04:59:59
30050,宝石,500,2026-03-23 05:00:00,2026-03-25 04:59:59
30074,宝石,150,2026-03-28 12:00:00,2026-03-29 04:59:59
30075,宝石,150,2026-03-29 05:00:00,2026-03-30 04:59:59
30076,宝石,150,2026-03-30 05:00:00,2026-03-31 04:59:59
30077,宝石,1500,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30077,宝石,300,2026-03-31 05:00:00,2026-04-30 04:59:59
30079,宝石,150,2026-04-27 05:00:00,2026-04-28 04:59:59
30080,宝石,150,2026-04-28 05:00:00,2026-04-29 04:59:59
30081,宝石,150,2026-04-29 05:00:00,2026-04-30 04:59:59
30082,宝石,150,2026-04-30 05:00:00,2026-05-01 04:59:59
30083,宝石,150,2026-05-01 05:00:00,2026-05-02 04:59:59
30084,宝石,150,2026-05-02 05:00:00,2026-05-03 04:59:59
30085,宝石,150,2026-05-03 05:00:00,2026-05-04 04:59:59
30086,宝石,150,2026-05-04 05:00:00,2026-05-05 04:59:59
30087,宝石,150,2026-05-05 05:00:00,2026-05-06 04:59:59
30088,宝石,150,2026-05-06 05:00:00,2026-05-07 04:59:59
30089,[Unyielding resolve]克里斯象征,1,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,[Unyielding resolve]克里斯象征,1,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30089,宝石,300,2026-05-07 05:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30090,宝石,150,2026-05-19 12:00:00,2026-06-10 04:59:59
30097,宝石,150,2026-08-21 05:00:00,2026-08-22 04:59:59
30098,宝石,150,2026-08-22 05:00:00,2026-08-23 04:59:58
30099,宝石,150,2026-08-23 05:00:00,2026-08-24 04:59:58
30100,宝石,150,2026-08-24 05:00:00,2026-08-25 04:59:58
30101,宝石,150,2026-08-25 05:00:00,2026-08-26 04:59:58
30102,宝石,150,2026-08-26 05:00:00,2026-08-27 04:59:58
30103,宝石,150,2026-08-27 05:00:00,2026-08-28 04:59:58
30104,宝石,150,2026-08-28 05:00:00,2026-08-29 04:59:58
30105,宝石,150,2026-08-29 05:00:00,2026-08-30 04:59:58
30106,宝石,150,2026-08-30 05:00:00,2026-08-31 04:59:58
30121,宝石,500,2050-01-04 04:59:59,2050-01-05 04:59:59
30078,宝石,500,2050-01-15 12:00:00,2050-01-29 04:59:59
30063,宝石,150,2050-01-16 05:00:00,2050-01-23 04:59:59
30064,宝石,150,2050-01-23 05:00:00,2050-01-30 04:59:59
30065,宝石,150,2050-01-30 05:00:00,2050-02-06 04:59:59
30066,宝石,150,2050-02-06 05:00:00,2050-02-13 04:59:59
30067,宝石,150,2050-02-13 05:00:00,2050-02-20 04:59:59
30010,宝石,150,2050-02-19 12:00:00,2050-02-20 04:59:59
30011,宝石,150,2050-02-20 05:00:00,2050-02-21 04:59:59
30068,宝石,150,2050-02-20 05:00:00,2050-02-27 04:59:59
30012,宝石,150,2050-02-21 05:00:00,2050-02-22 04:59:59
30013,宝石,150,2050-02-22 05:00:00,2050-02-23 04:59:59
30014,宝石,150,2050-02-23 05:00:00,2050-02-24 04:59:59
30069,宝石,150,2050-02-23 05:00:00,2050-03-06 04:59:59
30015,宝石,150,2050-02-24 05:00:00,2050-02-25 04:59:59
30016,宝石,150,2050-02-25 05:00:00,2050-02-26 04:59:59
30017,宝石,150,2050-02-26 05:00:00,2050-02-27 04:59:59
30070,宝石,150,2050-03-06 05:00:00,2050-03-13 04:59:59
30071,宝石,150,2050-03-13 05:00:00,2050-03-20 04:59:59
30072,宝石,150,2050-03-20 05:00:00,2050-03-27 04:59:59
30073,宝石,150,2050-03-27 05:00:00,2050-04-03 04:59:59
30092,宝石,500,2050-04-10 12:00:00,2050-04-24 04:59:59
30093,宝石,150,2050-04-17 12:00:00,2050-04-24 04:59:59
30094,宝石,150,2050-04-24 05:00:00,2050-05-01 04:59:59
30095,宝石,150,2050-05-01 05:00:00,2050-05-08 04:59:59
30096,宝石,150,2050-05-08 05:00:00,2050-05-15 04:59:59
30107,[Precious☆Moments]爱慕织姬,1,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,[Precious☆Moments]爱慕织姬,1,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30107,宝石,300,2050-08-24 12:00:00,2050-09-30 04:59:59
30108,宝石,500,2050-09-07 12:00:00,2050-10-03 04:59:59
30052,宝石,150,2050-10-17 12:00:00,2050-10-24 04:59:59
30051,宝石,500,2050-10-20 12:00:00,2050-11-04 04:59:59
30053,宝石,150,2050-10-24 05:00:00,2050-10-31 04:59:59
30054,宝石,150,2050-10-31 05:00:00,2050-11-07 04:59:59
30055,宝石,150,2050-11-07 05:00:00,2050-11-14 04:59:59
30113,宝石,2500,2050-11-09 04:59:59,2050-11-10 04:59:59
30056,宝石,150,2050-11-14 05:00:00,2050-11-21 04:59:59
30114,宝石,500,2050-11-16 04:59:59,2050-11-17 04:59:59
30057,宝石,150,2050-11-21 05:00:00,2050-11-28 04:59:59
30115,宝石,500,2050-11-23 04:59:59,2050-11-24 04:59:59
30058,宝石,150,2050-11-28 05:00:00,2050-12-05 04:59:59
30116,宝石,500,2050-11-30 04:59:59,2050-12-01 04:59:59
30059,宝石,150,2050-12-05 05:00:00,2050-12-12 04:59:59
30117,宝石,500,2050-12-07 04:59:59,2050-12-08 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30038,宝石,150,2050-12-07 12:00:00,2050-12-28 04:59:59
30060,宝石,150,2050-12-12 05:00:00,2050-12-19 04:59:59
30118,宝石,500,2050-12-14 04:59:59,2050-12-15 04:59:59
30061,宝石,150,2050-12-19 05:00:00,2050-12-26 04:59:59
30119,宝石,500,2050-12-21 04:59:59,2050-12-22 04:59:59
30062,宝石,150,2050-12-26 05:00:00,2050-01-02 04:59:59
30120,宝石,500,2050-12-28 04:59:59,2050-12-29 04:59:59
