<<<<<<< HEAD
﻿disp_order,item_id,start_date,end_date,id,item_num,item_text,mission_text
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301025,100,宝石,完成450次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301026,100,宝石,完成500次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301027,100,宝石,完成550次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301028,100,宝石,完成600次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301029,100,宝石,完成650次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301030,100,宝石,完成700次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301031,100,宝石,完成750次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301032,100,宝石,完成800次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301033,100,宝石,完成850次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301034,100,宝石,完成900次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301035,100,宝石,完成950次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301036,500,宝石,完成1000次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301037,100,宝石,完成1050次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301038,100,宝石,完成1100次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301039,100,宝石,完成1150次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301040,100,宝石,完成1200次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301041,100,宝石,完成1250次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301042,100,宝石,完成1300次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301043,100,宝石,完成1350次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301044,100,宝石,完成1400次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301045,100,宝石,完成1450次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301046,100,宝石,完成1500次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301047,100,宝石,完成1550次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301048,100,宝石,完成1600次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301049,100,宝石,完成1650次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301050,100,宝石,完成1700次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301051,100,宝石,完成1750次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301052,100,宝石,完成1800次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301053,100,宝石,完成1850次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301054,100,宝石,完成1900次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301055,100,宝石,完成1950次养成
29,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301056,500,宝石,完成2000次养成
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301100,1000,金币,在养成中获得\n1次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301101,2000,金币,在养成中获得\n5次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301102,3000,金币,在养成中获得\n10次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301103,3000,金币,在养成中获得\n20次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301104,3000,金币,在养成中获得\n30次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301105,4000,金币,在养成中获得\n40次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301106,4000,金币,在养成中获得\n50次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301107,5000,金币,在养成中获得\n60次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301108,5000,金币,在养成中获得\n70次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301109,5000,金币,在养成中获得\n80次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301110,5000,金币,在养成中获得\n90次一级赛事的胜利
30,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301111,10000,金币,在养成中获得\n100次一级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301200,1000,金币,在养成中获得\n1次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301201,2000,金币,在养成中获得\n5次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301202,3000,金币,在养成中获得\n10次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301203,3000,金币,在养成中获得\n20次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301204,3000,金币,在养成中获得\n30次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301205,4000,金币,在养成中获得\n40次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301206,4000,金币,在养成中获得\n50次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301207,5000,金币,在养成中获得\n60次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301208,5000,金币,在养成中获得\n70次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301209,5000,金币,在养成中获得\n80次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301210,5000,金币,在养成中获得\n90次二级赛事的胜利
40,59,2017-07-01 01:00:00,2050-01-01 04:59:59,301211,10000,金币,在养成中获得\n100次二级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301300,2,能量饮料30,在养成中获得\n1次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301301,2,能量饮料30,在养成中获得\n5次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301302,2,能量饮料30,在养成中获得\n10次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301303,2,能量饮料30,在养成中获得\n20次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301304,2,能量饮料30,在养成中获得\n30次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301305,2,能量饮料30,在养成中获得\n40次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301306,2,能量饮料30,在养成中获得\n50次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301307,2,能量饮料30,在养成中获得\n60次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301308,2,能量饮料30,在养成中获得\n70次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301309,2,能量饮料30,在养成中获得\n80次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301310,2,能量饮料30,在养成中获得\n90次三级赛事的胜利
50,32,2017-07-01 01:00:00,2050-01-01 04:59:59,301311,2,能量饮料30,在养成中获得\n100次三级赛事的胜利
60,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301400,30,宝石,在养成中获得\n3种[一级赛事]奖杯
60,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301401,50,宝石,在养成中获得\n5种[一级赛事]奖杯
60,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301402,100,宝石,在养成中获得\n10种[一级赛事]奖杯
60,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301403,150,宝石,在养成中获得\n15种[一级赛事]奖杯
60,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301404,300,宝石,在养成中获得\n20种[一级赛事]奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301500,30,宝石,在养成中获得\n10种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301501,30,宝石,在养成中获得\n15种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301502,50,宝石,在养成中获得\n20种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301503,50,宝石,在养成中获得\n25种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301504,50,宝石,在养成中获得\n30种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301505,50,宝石,在养成中获得\n35种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301506,50,宝石,在养成中获得\n40种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301507,50,宝石,在养成中获得\n45种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301508,100,宝石,在养成中获得\n50种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301509,100,宝石,在养成中获得\n55种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301510,100,宝石,在养成中获得\n60种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301511,100,宝石,在养成中获得\n65种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301512,100,宝石,在养成中获得\n70种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301513,100,宝石,在养成中获得\n75种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301514,150,宝石,在养成中获得\n80种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301515,150,宝石,在养成中获得\n85种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301516,150,宝石,在养成中获得\n90种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301517,150,宝石,在养成中获得\n95种奖杯
70,43,2017-07-01 01:00:00,2050-01-01 04:59:59,301518,300,宝石,在养成中获得\n100种奖杯
140,110,2017-07-01 01:00:00,2050-01-01 04:59:59,302700,1000,协助积分,在养成中玩1次\n抓娃娃游戏
140,110,2017-07-01 01:00:00,2050-01-01 04:59:59,302701,2000,协助积分,在养成中玩5次\n抓娃娃游戏
140,110,2017-07-01 01:00:00,2050-01-01 04:59:59,302702,3000,协助积分,在养成中玩10次\n抓娃娃游戏
140,110,2017-07-01 01:00:00,2050-01-01 04:59:59,302703,5000,协助积分,在养成中玩30次\n抓娃娃游戏
151,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303000,30,宝石,以至少5胜的战绩\n完成养成
152,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303001,30,宝石,以至少10胜的战绩\n完成养成
153,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303002,30,宝石,以至少15胜的战绩\n完成养成
154,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303003,30,宝石,以至少20胜的战绩\n完成养成
155,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303004,50,宝石,以至少21胜的战绩\n完成养成
156,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303005,50,宝石,以至少22胜的战绩\n完成养成
157,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303006,50,宝石,以至少23胜的战绩\n完成养成
158,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303007,50,宝石,以至少24胜的战绩\n完成养成
159,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303008,50,宝石,以至少25胜的战绩\n完成养成
160,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303009,50,宝石,以至少26胜的战绩\n完成养成
161,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303010,50,宝石,以至少27胜的战绩\n完成养成
162,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303011,50,宝石,以至少28胜的战绩\n完成养成
163,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303012,50,宝石,以至少29胜的战绩\n完成养成
164,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303013,50,宝石,以至少30胜的战绩\n完成养成
171,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303100,30,宝石,以至少为[F]的养成等级\n完成养成
172,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303101,30,宝石,以至少为[F+]的养成等级\n完成养成
173,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303102,30,宝石,以至少为[E]的养成等级\n完成养成
174,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303103,30,宝石,以至少为[E+]的养成等级\n完成养成
175,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303104,30,宝石,以至少为[D]的养成等级\n完成养成
176,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303105,30,宝石,以至少为[D+]的养成等级\n完成养成
177,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303106,50,宝石,以至少为[C]的养成等级\n完成养成
178,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303107,50,宝石,以至少为[C+]的养成等级\n完成养成
179,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303108,100,宝石,以至少为[B]的养成等级\n完成养成
180,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303109,100,宝石,以至少为[B+]的养成等级\n完成养成
181,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303110,150,宝石,以至少为[A]的养成等级\n完成养成
182,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303111,150,宝石,以至少为[A+]的养成等级\n完成养成
183,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303112,300,宝石,以至少为[S]的养成等级\n完成养成
184,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303113,300,宝石,以至少为[S+]的养成等级\n完成养成
185,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303114,300,宝石,以至少为[SS]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303115,300,宝石,以至少为[SS+]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303116,500,宝石,以至少为[UG]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303117,100,宝石,以至少为[UG1]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303118,100,宝石,以至少为[UG2]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303119,100,宝石,以至少为[UG3]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303120,100,宝石,以至少为[UG4]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303121,100,宝石,以至少为[UG5]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303122,100,宝石,以至少为[UG6]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303123,100,宝石,以至少为[UG7]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303124,100,宝石,以至少为[UG8]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303125,100,宝石,以至少为[UG9]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303126,500,宝石,以至少为[UF]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303127,100,宝石,以至少为[UF1]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303128,100,宝石,以至少为[UF2]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303129,100,宝石,以至少为[UF3]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303130,100,宝石,以至少为[UF4]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303131,100,宝石,以至少为[UF5]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303132,100,宝石,以至少为[UF6]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303133,100,宝石,以至少为[UF7]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303134,100,宝石,以至少为[UF8]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303135,100,宝石,以至少为[UF9]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303136,500,宝石,以至少为[UE]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303137,100,宝石,以至少为[UE1]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303138,100,宝石,以至少为[UE2]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303139,100,宝石,以至少为[UE3]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303140,100,宝石,以至少为[UE4]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303141,100,宝石,以至少为[UE5]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303142,100,宝石,以至少为[UE6]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303143,100,宝石,以至少为[UE7]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303144,100,宝石,以至少为[UE8]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303145,100,宝石,以至少为[UE9]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303146,500,宝石,以至少为[UD]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303147,100,宝石,以至少为[UD1]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303148,100,宝石,以至少为[UD2]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303149,100,宝石,以至少为[UD3]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303150,100,宝石,以至少为[UD4]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303151,100,宝石,以至少为[UD5]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303152,100,宝石,以至少为[UD6]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303153,100,宝石,以至少为[UD7]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303154,100,宝石,以至少为[UD8]的养成等级\n完成养成
185,43,2026-08-31 12:00:00,2050-01-01 04:59:59,303155,100,宝石,以至少为[UD9]的养成等级\n完成养成
210,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303200,150,宝石,称霸经典三冠\n并完成养成
220,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303201,150,宝石,称霸秋季高级三冠\n并完成养成
230,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303202,150,宝石,称霸三后冠\n并完成养成
240,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303203,150,宝石,称霸春季高级三冠\n并完成养成
250,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303204,150,宝石,达成天王奖春秋连霸\n并完成养成
260,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303205,150,宝石,称霸春秋大奖赛\n并完成养成
270,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303206,150,宝石,称霸春秋英里赛\n并完成养成
280,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303207,150,宝石,称霸春秋短距离赛\n并完成养成
290,43,2017-07-01 01:00:00,2050-01-01 04:59:59,303208,150,宝石,称霸春秋泥地赛\n并完成养成
300,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303300,10000,金币,在养成中获得二月锦标赛的\n胜利
310,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303301,10000,金币,在养成中获得中京短途赛的\n胜利
320,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303302,10000,金币,在养成中获得大阪杯的\n胜利
330,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303303,10000,金币,在养成中获得樱花奖的\n胜利
340,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303304,10000,金币,在养成中获得皋月奖的\n胜利
350,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303305,10000,金币,在养成中获得天王奖（春）的\n胜利
360,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303306,10000,金币,在养成中获得广播协会英里杯的\n胜利
370,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303307,10000,金币,在养成中获得维多利亚英里赛的\n胜利
380,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303308,10000,金币,在养成中获得奥克斯的\n胜利
390,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303309,10000,金币,在养成中获得全国德比的\n胜利
400,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303310,10000,金币,在养成中获得东京英里赛的\n胜利
410,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303311,10000,金币,在养成中获得宝冢纪念的\n胜利
420,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303312,10000,金币,在养成中获得短途者锦标赛的\n胜利
430,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303313,10000,金币,在养成中获得秋华奖的\n胜利
440,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303314,10000,金币,在养成中获得菊花奖的\n胜利
450,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303315,10000,金币,在养成中获得天王奖（秋）的\n胜利
460,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303316,10000,金币,在养成中获得伊丽莎白女王杯的\n胜利
470,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303317,10000,金币,在养成中获得英里冠军赛的\n胜利
480,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303318,10000,金币,在养成中获得全国杯的\n胜利
490,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303319,10000,金币,在养成中获得全国冠军杯的\n胜利
500,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303320,10000,金币,在养成中获得阪神初级少女杯赛的\n胜利
510,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303321,10000,金币,在养成中获得朝日杯未来锦标赛的\n胜利
520,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303322,10000,金币,在养成中获得中山大奖赛的\n胜利
530,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303323,10000,金币,在养成中获得希望锦标赛的\n胜利
540,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303325,10000,金币,在养成中获得帝王奖的\n胜利
550,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303326,10000,金币,在养成中获得全国泥地德比的\n胜利
560,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303327,10000,金币,在养成中获得全国育成杯女士经典赛\n的胜利
570,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303328,10000,金币,在养成中获得全国育成杯短途赛的\n胜利
580,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303329,10000,金币,在养成中获得全国育成杯经典赛的\n胜利
590,59,2017-07-01 01:00:00,2050-01-01 04:59:59,303330,10000,金币,在养成中获得东京盛典赛的\n胜利
591,59,2022-08-19 12:00:00,2050-01-01 04:59:59,303331,10000,金币,在养成中获得川崎纪念的\n胜利
592,59,2022-08-19 12:00:00,2050-01-01 04:59:59,303332,10000,金币,在养成中获得全国初级优俊的\n胜利
593,59,2022-08-19 12:00:00,2050-01-01 04:59:59,303333,10000,金币,在养成中获得柏市纪念的\n胜利
594,59,2022-08-19 12:00:00,2050-01-01 04:59:59,303334,10000,金币,在养成中获得英里冠军南部杯的\n胜利
598,59,2026-08-31 12:00:00,2050-01-01 04:59:59,303335,10000,金币,在养成中获得凯旋门奖的\n胜利
821,43,2017-07-01 01:00:00,2050-01-01 04:59:59,304000,50,宝石,观看1名养成优俊少女的\n好结局
821,43,2017-07-01 01:00:00,2050-01-01 04:59:59,304001,50,宝石,观看2名养成优俊少女的\n好结局
